customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment
c1d2d2ee31e141c205646299371af1e1,277,1,682.85,2,4,5,245,Loyal
8f5ead3c699b48e6e15fbc1c6a630e5a,471,1,682.83,1,3,5,135,At Risk
b1af08103e1e17838522e5b9fbe2ed11,266,1,682.5,3,4,5,345,Loyal
71baa4c4fbcdc5458ab21cff0b283fb5,352,1,682.35,2,3,5,235,Need Attention
02d8426ded4654ed60b46ddd6d1a4f8c,120,1,682.14,4,1,5,415,New Customers
9380c4d3c24f6c62c443c8da0f2f0ecf,250,1,681.84,3,3,5,335,Potential Loyalist
1caf1a66f78b479e81a45eae0dc3743e,67,1,681.82,5,1,5,515,New Customers
5e67f305818c42335d4a735777e05cb7,166,1,681.52,4,2,5,425,New Customers
7fc0e7dcd8f29cc5285c7f4981c8fae7,162,1,681.46,4,3,5,435,Potential Loyalist
3c8863310a791b2426da5c04de18e70c,251,1,681.42,3,2,5,325,Promising
ed71d2c3a3ac53a772b0e8e9db89cc20,249,1,681.42,3,5,5,355,Loyal
4b258bea231a4efbde41c6d3437e9a50,41,1,681.12,5,2,5,525,New Customers
81f145ce1cdec04d38be7be6611f2f10,19,1,680.96,5,3,5,535,Potential Loyalist
ca1c0133a7c25fd0c6b9cd7feaaf7afd,42,1,680.82,5,4,5,545,Champions
446178189afff5d8bc533ad62ccde8e4,22,1,680.75,5,2,5,525,New Customers
6c26f84cf2c64b34aabb545b1ce5442b,342,1,680.26,2,3,5,235,Need Attention
0f4fdd519d9533f65a7190ae9a25628f,99,1,680.26,4,1,5,415,New Customers
ca8e595c4c2e4a55fa75a41d5bf08382,203,1,679.6800000000001,3,4,5,345,Loyal
57ebc02940f639cc1de89b58602b64a4,166,1,679.61,4,2,5,425,New Customers
d6ea00d4a2dca6a01c708931b325a9e5,562,1,679.43,1,5,5,155,Loyal
2b6d1919922116d56f250fe6316bb9dc,116,1,679.04,4,1,5,415,New Customers
ed7bb266e71b90678e745117c592d9e7,225,1,678.85,3,5,5,355,Loyal
929f17c31bd7186f4a6ca3d7d8d0535e,297,1,678.8199999999999,2,3,5,235,Need Attention
4237454cf3f961d5c656344ffa9165fc,126,1,678.49,4,2,5,425,New Customers
c7f2cac5bd5e577cc6b72a253ee7d5b7,88,1,678.4499999999999,5,4,5,545,Champions
355b5f09816035f6001cbeda7beb04ed,206,1,678.36,3,2,5,325,Promising
05d1db7c45febbfa36a7a412f087fda6,530,1,678.17,1,1,5,115,Can't Lose
2fe41af4567a61030ca34a12594e0316,372,1,678.08,2,1,5,215,Can't Lose
aba2b5ee08c838ca0d89220cba929d11,273,1,677.4,2,4,5,245,Loyal
15e8b23dbf6e9303bd7e59332049dd53,506,1,676.96,1,1,5,115,Can't Lose
6b79d5d9914b88e0e05a19e76dfe926b,692,1,676.9200000000001,1,3,5,135,At Risk
3be03375f9b164cfe53ed22dd5c071d6,198,1,676.84,3,2,5,325,Promising
ee5adb8171e8b33a1d5f5ed2cc21456e,211,1,676.84,3,5,5,355,Loyal
3535d2552102ae23095147d0409f0d20,218,1,676.84,3,2,5,325,Promising
4b923bacae1c1ef7a16e931b3972e7f1,201,1,676.84,3,2,5,325,Promising
45919ce8424f0a7c9d630e5c18f66524,173,1,676.8000000000001,4,2,5,425,New Customers
bab736fca197c16d48f8720536c8024d,278,1,676.74,2,4,5,245,Loyal
f2dfb1d4117a30ad0d7cec2c7f5941f2,26,1,676.16,5,5,5,555,Champions
d4cd2afe9a47a2d31ca0ec9495ff7dcd,199,1,675.94,3,5,5,355,Loyal
5b97e727263e5eda186851ba3abf010e,278,1,675.86,2,2,5,225,Need Attention
9d5391410feb280def84a27423d53148,413,1,675.77,1,4,5,145,Loyal
f134e43f36bf18609624f3e587b3b328,22,1,675.74,5,5,5,555,Champions
53cde9f80e712a986103679352129e29,268,1,675.09,3,2,5,325,Promising
7681b6f030e2fd99e790f9778da57c12,385,1,675.0300000000001,1,3,5,135,At Risk
141bbb502c7a5c26699480a17149f10f,306,1,675.01,2,1,5,215,Can't Lose
27436e9495d5df1bcb0b2240182960d6,295,1,675.01,2,1,5,215,Can't Lose
849c7583b188ee9dddcefb4ea0834fb8,330,1,675.01,2,3,5,235,Need Attention
45cad50122c68fe993f875925eeb8854,277,1,675.01,2,2,5,225,Need Attention
541bac139eab89dceeb61d79bf7bd1e3,365,1,675.01,2,2,5,225,Need Attention
3a3a436acc53f2d7e4a55d1aa078926e,344,1,675.01,2,2,5,225,Need Attention
1d49ad11416fc3571d6d1da8b344d9d1,353,1,675.01,2,1,5,215,Can't Lose
4397fbbf97a324dc3b0616f4b67ce757,190,1,675.0,3,2,5,325,Promising
5d1caf9872c76c10e211e5b25d061ab1,26,1,674.92,5,2,5,525,New Customers
7fd3a4989d98e2d60a403f6ae5f6e2ac,567,1,674.87,1,3,5,135,At Risk
3b5c800065fd3c35d15b2906c706c6f5,329,1,674.83,2,2,5,225,Need Attention
1c147c7a4229fc41feca9e5f688b5871,10,1,674.82,5,1,5,515,New Customers
f863f99cff7c8ec08708df2fb890dd6f,9,1,674.69,5,5,5,555,Champions
71c41989b581f59300b8dc475aa48c0b,118,1,674.34,4,3,5,435,Potential Loyalist
8ee5d92401e446faa01e61bf3d546b51,221,1,674.22,3,3,5,335,Potential Loyalist
5f0f9d089923434ed36bfd4e2bf8a213,181,1,674.2,3,2,5,325,Promising
f5b409952043a95b38876ab5a04f6855,284,1,673.6899999999999,2,5,5,255,Loyal
a4d344d6eb50f346c8944aee3f04d27d,284,1,673.6899999999999,2,4,5,245,Loyal
b0adfd770ceda84fe1bb05e724cccea1,326,1,673.68,2,4,5,245,Loyal
ed932200919870aa773c6d26cc4184b8,191,1,673.5,3,5,5,355,Loyal
cc691ea8c232416f0347dbf33005bf72,358,1,673.47,2,5,5,255,Loyal
faff79d949e663bb74f43c75aa0b41b1,114,1,673.42,4,5,5,455,Champions
1650f02439361534616a9513ef19c6f7,412,1,673.34,1,1,5,115,Can't Lose
adc023c7dd5c234ef7e6c817a678c3ef,140,1,673.25,4,4,5,445,Champions
31d3512e7bed81e370160150fa1b0235,66,1,673.23,5,1,5,515,New Customers
c57b4ec1791188f1d3b38bc85b208a3c,484,1,673.1999999999999,1,4,5,145,Loyal
07a034ecd1c160818de9be09a9d24bea,24,1,672.9300000000001,5,1,5,515,New Customers
f3ad67b1581156529c0f795da0622ddf,375,1,672.82,2,5,5,255,Loyal
b193c9dd2e7eedcc74ebb140416b32a6,328,1,672.72,2,4,5,245,Loyal
dde98f2e220592ae6068bb273ec5c11b,246,1,672.41,3,5,5,355,Loyal
7fe98b2b2fa5e20a973f275bd5121c2a,254,1,672.41,3,3,5,335,Potential Loyalist
6d70d16ff8b3a0131e209b2bba542930,234,1,672.41,3,3,5,335,Potential Loyalist
03d5f6b6cca6439920d309c658fbb5df,125,1,672.4,4,1,5,415,New Customers
0a40d14cc5b7e11effd9b7a72ddbb24a,117,1,672.37,4,1,5,415,New Customers
0031abfb953b66e998f67b09e7b11375,218,1,671.85,3,1,5,315,Promising
842ad511dc462bfad1c2201546d542d6,423,1,671.8,1,3,5,135,At Risk
40751c6f0779cbe4f55f46594eddfed2,290,1,671.6999999999999,2,2,5,225,Need Attention
c62ddf589cbda286e9a674861ad04739,283,1,671.6999999999999,2,4,5,245,Loyal
173eb0a63edb9a9d7bb1e87322d3cb32,290,1,671.6999999999999,2,1,5,215,Can't Lose
7ee62e783784426e8c7076646ea9f3d9,195,1,671.51,3,3,5,335,Potential Loyalist
3123f2ece46a6a1aefbb82dbea259cd2,543,1,671.39,1,1,5,115,Can't Lose
140af66cbd576a364271a81f3d67ddc3,366,1,671.34,2,1,5,215,Can't Lose
b03bfe9da81252f5e3b39196ba3518c0,692,1,671.31,1,4,5,145,Loyal
e9b93d0696cd45658587aa9fcb8dd359,444,1,671.25,1,5,5,155,Loyal
dc9dfd801d2cd37a2908dda88330bb4e,232,1,670.99,3,5,5,355,Loyal
aa6d96d0e25354fab970635297f96f7c,383,1,670.92,2,4,5,245,Loyal
cdeae9bb83dc9049458f53e9d69251ec,544,1,670.85,1,5,5,155,Loyal
c91fef07272ec4a56e1250dd6f5f6fdf,274,1,670.85,2,4,5,245,Loyal
f4f32a1d492eb00e6139fdf985548136,271,1,670.77,2,5,5,255,Loyal
50aaed44e9c8129beddba50bf99c232a,28,1,670.77,5,2,5,525,New Customers
98b806dec7744f1d6ab3c2f5def9d1de,532,1,670.6999999999999,1,3,5,135,At Risk
597edd65d504b2f95dcfb29735c50c00,154,1,670.51,4,2,5,425,New Customers
b68970b1f72d8c9bab15252cd1f69094,25,1,670.47,5,4,5,545,Champions
41021cf729eff1a1ef1f51f09fa39bea,353,1,670.3,2,2,5,225,Need Attention
8e513dc76bfa7aab62352652794c038e,134,1,670.2,4,3,5,435,Potential Loyalist
51f2243a8dd72cbaa606deaa06b984b8,262,1,669.98,3,2,5,325,Promising
426e0c1dd50e4b9219aee32f0842a258,162,1,669.9599999999999,4,2,5,425,New Customers
9de9dcccd336d99f63eb24c980e60c78,161,1,669.9300000000001,4,4,5,445,Champions
efef3994424e23ccbe4a144fd734e9af,222,1,669.71,3,5,5,355,Loyal
e012ec724eb09748bfe4dc58facabfff,390,1,669.42,1,5,5,155,Loyal
c6a15026437250fd96680f784d665e01,17,1,669.4,5,4,5,545,Champions
85bb769857d427c1ff461c9ae828c71b,354,1,669.3,2,3,5,235,Need Attention
72e7b1a8c79c9f535652bd2515b77781,313,1,669.3,2,3,5,235,Need Attention
bf325052e878a2d9fa615ccb6c53e3b6,108,1,669.0,4,4,5,445,Champions
0764fd70cf180925814aac76754a1a65,229,1,668.9499999999999,3,1,5,315,Promising
8d49f48fdd5db39e5be43546d69a848d,532,1,668.47,1,3,5,135,At Risk
239914266a7bdd738ce6b85a413e9e48,278,1,668.3,2,1,5,215,Can't Lose
4af6352f741b51d01b375b32579004cd,104,1,668.26,4,2,5,425,New Customers
e2dc5ed3eaae2eae1e1681e43e8968d8,111,1,668.19,4,5,5,455,Champions
220d4cb3fd1fbe497f2b013f0378bd2b,282,1,668.04,2,1,5,215,Can't Lose
a84e0599bc69dd52b14e2fb4a1f3ff9a,283,1,668.04,2,4,5,245,Loyal
19e0b32ab46adbf4c0a65588e5e05b4a,335,1,667.99,2,1,5,215,Can't Lose
19fd0868f95ae82311ca792f5f62a0cc,466,1,667.99,1,1,5,115,Can't Lose
9c4532dd54ac03bf8a6a3ce7a0680e2f,224,1,667.99,3,4,5,345,Loyal
0e842b1aae47b4579c8495a93fe0aae6,573,1,667.88,1,1,5,115,Can't Lose
20aac2061bcd04913c310d5488bebde0,546,1,667.71,1,1,5,115,Can't Lose
01095519ab759274152540845a1d2004,225,1,667.56,3,1,5,315,Promising
7562a7e41076f314587489fc5b6ce3b3,544,1,667.03,1,3,5,135,At Risk
d3b5797dee5797b65dd4082c01788374,119,1,666.88,4,5,5,455,Champions
85ed641fe825f188f1a67b317b5f540c,599,1,666.71,1,3,5,135,At Risk
07eaf59cf37435b71d43ff7153438708,525,1,666.71,1,1,5,115,Can't Lose
2e28b2a4b665efc5157224222743d141,256,1,666.6800000000001,3,1,5,315,Promising
a91aaf744244d91f36c917061c2568b0,229,1,666.6800000000001,3,4,5,345,Loyal
38f0e43b7e69e8aaad522666b7cc38c9,127,1,666.45,4,2,5,425,New Customers
c92eca4ed1885e676c5cfa2cce1c48ba,63,1,666.34,5,4,5,545,Champions
cb271fe0d01f7c35a84435e3661ebf0f,234,1,666.27,3,4,5,345,Loyal
d2f186ceb055fd3674aa324ef1e43fcc,279,1,666.04,2,5,5,255,Loyal
898fdee698be4f9ed803045ad200f749,278,1,665.88,2,3,5,235,Need Attention
f411a040a2fa31babc72e93f3a947e07,368,1,665.87,2,5,5,255,Loyal
4d2b1b5c45ab369b6313b7fc803935f8,315,1,665.85,2,2,5,225,Need Attention
3619684d733b95a9860ca496206a6ab0,590,1,665.7,1,2,5,125,Can't Lose
7f285c3bd75a14487c379f22ea7b41c0,352,1,665.59,2,3,5,235,Need Attention
e57ae57f9ffcf35c400a61fc36e752b7,156,1,665.54,4,5,5,455,Champions
a396376e9147cf6dedca4eea41c5eafe,45,1,665.44,5,4,5,545,Champions
fbbd3e227d94fedc7c8c51a381bb8e54,28,1,665.44,5,5,5,555,Champions
a5a35afed426d86362ea299f14eacb73,382,1,664.92,2,4,5,245,Loyal
49303575e3cd5eb125afb49fb9e8da47,177,1,664.92,4,2,5,425,New Customers
1a0760621f55a295a7603016d0b559af,39,1,664.83,5,1,5,515,New Customers
7d3fa362783fe9c69627a0144ae78ab1,57,1,664.76,5,3,5,535,Potential Loyalist
e89806410bcb033c5cb314490d6c5b99,540,1,664.63,1,5,5,155,Loyal
12910acd03efae7d09d8ac5984b1858c,367,1,664.26,2,1,5,215,Can't Lose
3e56ca02c967da58ac214fbc94d78df3,116,1,664.23,4,2,5,425,New Customers
77d767cce2733fe1025b6e0740242db2,103,1,664.17,4,3,5,435,Potential Loyalist
2ca4b915b2b5180d7fb15f433032c6a3,282,1,664.17,2,1,5,215,Can't Lose
6677de4eafbe968dcf5088ccc239aa33,543,1,664.15,1,2,5,125,Can't Lose
74021944e729b36dee1da1a08e81065b,369,1,663.9300000000001,2,3,5,235,Need Attention
9fc8fc3c12de47e3fa73de21a6e86f4e,371,1,663.9300000000001,2,4,5,245,Loyal
46fc16f07712c5cdcdd55911a3297e16,693,1,663.93,1,2,5,125,Can't Lose
4b3b94241a1988685ede1e51288b985d,320,1,663.35,2,2,5,225,Need Attention
0ac3c36bd11a0622bf9656990f1bbf24,140,1,663.25,4,1,5,415,New Customers
c2c4da97389cc67625777ddca20faa00,396,1,663.24,1,4,5,145,Loyal
d765c83816a7d5134cea8751e2a0a09e,345,1,662.85,2,5,5,255,Loyal
af172a1f0e9f76b6ae7b00ae07d1d035,64,1,662.74,5,4,5,545,Champions
3000841b86e1fbe9493b523245d5c68d,459,1,662.62,1,1,5,115,Can't Lose
19dba184dcdce803364d6166413650ee,441,1,662.62,1,1,5,115,Can't Lose
b7c889215de76857c7967c1011125d2d,210,1,662.3399999999999,3,4,5,345,Loyal
c7ed15337e261a758c2812b1b41261dc,29,1,661.81,5,4,5,545,Champions
f7aab1004ed655882ef7d1478446011c,425,1,661.76,1,5,5,155,Loyal
053716fea805d6b29d6f8b6113fefe4d,692,1,661.75,1,1,5,115,Can't Lose
315f4de9cae96fc9ba58d50b778e7e58,455,1,661.63,1,1,5,115,Can't Lose
2e58b6a18a0469e1ec937027d9441aa0,17,1,661.57,5,1,5,515,New Customers
3406ba91b8af6a841c0b7d48ceb5f752,119,1,661.4300000000001,4,2,5,425,New Customers
badcb16575af12e8b9dffb5ff5ac652f,231,1,661.26,3,4,5,345,Loyal
ee219ef2bc1886c1847f43a3e201fb0b,87,1,661.1,5,5,5,555,Champions
e5864c2ed237c10842e95f1d8fe0cde6,397,1,661.08,1,5,5,155,Loyal
3eb07d46f0f08e9bc8e8322694b46dbd,287,1,660.76,2,2,5,225,Need Attention
f85cc0ce9a08512570a38e27d2322a32,325,1,660.46,2,5,5,255,Loyal
b88a511344b8b49a02bca030ace61ef6,17,1,660.4,5,4,5,545,Champions
a32b503a5a6817541a8e09d6c70f9642,279,1,660.39,2,4,5,245,Loyal
910b8c007be2f33b0149a841b3d2aec0,89,1,660.38,5,3,5,535,Potential Loyalist
56033dc0fa885647a8cc84db067729ea,252,1,659.84,3,2,5,325,Promising
62805c7202ebae4415d403475af64b12,531,1,659.52,1,2,5,125,Can't Lose
444f829ae8a3aba7097ee7e14902987b,167,1,659.28,4,2,5,425,New Customers
203c2e51dfe673bb285c3fb84d605ce0,471,1,659.15,1,1,5,115,Can't Lose
a7d55a3890b6930701664ffe5cf43967,497,1,659.0,1,4,5,145,Loyal
96eabda898a7f9126f253a6cd3d01c4b,209,1,658.65,3,3,5,335,Potential Loyalist
3bb8e9113017288a6f496a7780c0f16e,488,1,658.6,1,2,5,125,Can't Lose
f9a34042f2fd0e486488220e3c4cc16d,315,1,658.43,2,5,5,255,Loyal
a8c3f6a95f2ca292f8897f33ade0720f,517,1,658.3,1,4,5,145,Loyal
8aa26613f99b460c27155238fd55ec7e,34,1,658.29,5,3,5,535,Potential Loyalist
c7d5c3347080c1ba85f7c9887d8e3440,271,1,658.22,2,4,5,245,Loyal
2247fcbb5b0868e23a64ec1bdd6564ec,64,1,657.9200000000001,5,1,5,515,New Customers
a95ad7bcbf76f95fcb884dfdfa84ae68,260,1,657.63,3,4,5,345,Loyal
024dad8e71332c433bc9a494565b9c49,265,1,657.63,3,1,5,315,Promising
7c43cc8f6953deea674d34207a646886,240,1,657.63,3,3,5,335,Potential Loyalist
e6546445d69085e73903bd5d839b24d5,477,1,657.61,1,5,5,155,Loyal
0e64243e3c9e75223f747566587f40dd,102,1,657.56,4,1,5,415,New Customers
ef358fa041f1f7f202083690ddef54cc,170,1,657.05,4,5,5,455,Champions
acad8cb48b2abf7b314130560a9906fa,176,1,657.0,4,4,5,445,Champions
cb31a825fe443be3c532d58371f1bc45,134,1,656.89,4,4,5,445,Champions
b1b03b43235bd970e00bc221e8169386,14,1,656.81,5,4,5,545,Champions
103d5d5fbfef3c9347a68786a840be96,150,1,656.78,4,1,5,415,New Customers
cf6e3740f099572bb867b5fac9b3d375,469,1,656.72,1,5,5,155,Loyal
4d71cfb094a509ab008017d24063ddb5,365,1,656.55,2,2,5,225,Need Attention
c4ebc72b14f3ffdea1626db488208713,237,1,656.53,3,4,5,345,Loyal
e6a8ddc665d485959f163c554026e76e,567,1,656.52,1,5,5,155,Loyal
62817d108deb252360c3ba76fe55875d,25,1,656.06,5,2,5,525,New Customers
d641ce9966d5491d374687ac80b189e8,34,1,655.9300000000001,5,5,5,555,Champions
ac21bf9bfae1fe0cd4577cfab4dd8f3f,266,1,655.6,3,4,5,345,Loyal
c90d97d09db6da7464152a77ba914c91,197,1,655.6,3,4,5,345,Loyal
c0d9fb23c6f5fffba534ade8685da9d4,142,1,655.55,4,4,5,445,Champions
7705c11b3c78e3b558c28aed7b8d8600,144,1,655.09,4,3,5,435,Potential Loyalist
6715bbc64ad26fd7b362df3fb6d78566,254,1,654.82,3,3,5,335,Potential Loyalist
dcb8f21123cad1d422278ea28a1a8a20,226,1,654.8,3,5,5,355,Loyal
743c0a31efdac563c043641dcdb8173b,114,1,654.78,4,3,5,435,Potential Loyalist
19ad73c877b2ba253c68f626007cab97,303,1,654.74,2,1,5,215,Can't Lose
115847c3660c596c1bc526c4fd0c5b7c,230,1,654.41,3,1,5,315,Promising
a4952f2f27f9fd084ec13468dcdf677b,267,1,654.41,3,4,5,345,Loyal
7c7165957bda66e88708766f34c334f3,265,1,654.41,3,3,5,335,Potential Loyalist
80fd5c24c23e4e64a13561bbd1b62ea5,238,1,654.41,3,3,5,335,Potential Loyalist
6ec162d7f7fafad0e98a7a8527f9a0fc,234,1,654.41,3,3,5,335,Potential Loyalist
7e31cd32eb35df97b975d4a33e21a349,298,1,654.38,2,3,5,235,Need Attention
c2d5fb9a087c1037c2d97f1494722beb,300,1,654.15,2,4,5,245,Loyal
69ad55d4bfffc89d50f84aa4e3648d5e,175,1,653.72,4,3,5,435,Potential Loyalist
1abf283d0aba52db4f323567c763714b,558,1,653.64,1,1,5,115,Can't Lose
45b5b5e9424ca746ad6a3161de453e00,692,1,653.39,1,2,5,125,Can't Lose
5edb0664a3b86763a254e4ebde592f21,81,1,653.21,5,2,5,525,New Customers
a978f04f78a5f1835cf5e5df77e213f7,538,1,652.7,1,4,5,145,Loyal
6b5e281c1563241783deb3a2636daa28,539,1,652.3399999999999,1,3,5,135,At Risk
01e0d4fb731e6ee47df3f3f179cc0a0b,584,1,651.84,1,1,5,115,Can't Lose
496092c6b78a42e0cd502fe42d698381,282,1,651.73,2,2,5,225,Need Attention
828c30ae3a51aea1d168e88e6e735bf7,237,1,651.56,3,3,5,335,Potential Loyalist
5fdc1a32e70642cae75d546be2b309bf,475,1,651.3199999999999,1,2,5,125,Can't Lose
dda2128bdf8203aac0d2b4d142956a2a,53,1,651.05,5,5,5,555,Champions
01f619b964e6c75d7a6e529951848001,120,1,650.6500000000001,4,1,5,415,New Customers
105517ff3d84727c408c34e9b07afb93,461,1,650.63,1,1,5,115,Can't Lose
202388e0554955ed38ae8ca31aa41613,214,1,650.34,3,1,5,315,Promising
8a250edc40ebc5c3940ebc940f16a7eb,126,1,650.34,4,3,5,435,Potential Loyalist
cad3d3fc70d214ca82f4b5d6dfb279f2,20,1,650.14,5,4,5,545,Champions
8bceb21c15bad608c6606d297ee46d8c,70,1,649.86,5,3,5,535,Potential Loyalist
0b921366e6cdd4a5fa81782d1e9e2de4,54,1,649.86,5,1,5,515,New Customers
396f0d7e58d965bbf8dc3d6c451b6ac9,32,1,649.8199999999999,5,2,5,525,New Customers
e42c98dea7e9fb9aa5bf66882fb2722a,195,1,649.71,3,5,5,355,Loyal
7132d6cd03bc196b7d4ee72c6ac9bac7,185,1,649.71,3,3,5,335,Potential Loyalist
bc69b9f9b96bfaa21e02b229c1479ea3,297,1,649.2,2,4,5,245,Loyal
25936c2bf3471a32f522df4e5949e725,322,1,649.15,2,1,5,215,Can't Lose
e43b292cfcb72251dc4d75a8509db504,236,1,649.14,3,5,5,355,Loyal
cfa6a711c7353c4ab1c6bd01b5e15cf7,111,1,648.9,4,5,5,455,Champions
8c13e5ab23851a6fdf5000a1db2378db,357,1,648.82,2,3,5,235,Need Attention
719f6e6129a784bbc01b1267fe488547,25,1,648.77,5,3,5,535,Potential Loyalist
2daf47b7d5ceff5e066337e11b4ea243,312,1,648.15,2,1,5,215,Can't Lose
36d29f1c80a81a79fbf6185b00b5ce3c,246,1,648.03,3,2,5,325,Promising
f5219627819a30474a6ef14e1598e7f4,79,1,647.77,5,5,5,555,Champions
6e1f23d2506e1b305b1a730a046329a0,363,1,647.54,2,3,5,235,Need Attention
4306191b03c176021796f003c6d66c11,343,1,647.54,2,2,5,225,Need Attention
5ce973fbda84cc196075524439c99bb2,355,1,647.54,2,2,5,225,Need Attention
f211421de204488bd0f9beaeba60f04f,346,1,647.54,2,5,5,255,Loyal
c19d85677e04a12cc4b93e9e78f97cc3,299,1,647.54,2,4,5,245,Loyal
3dd397d7407cf9ab3713d1432a3759b6,338,1,647.54,2,2,5,225,Need Attention
681e334b8995206f1fc8ab3275d90592,354,1,647.54,2,3,5,235,Need Attention
b02da23939473035247493e441118d56,329,1,647.54,2,4,5,245,Loyal
a596a519d885d2cd292e329de18406f6,316,1,647.54,2,4,5,245,Loyal
1e1746d4456c3743892253a404e04439,359,1,647.54,2,1,5,215,Can't Lose
cf82926706d6fb674a9ec6b60677b2f6,361,1,647.54,2,5,5,255,Loyal
b477e8a0ac8816bbc624da32841cb8b3,320,1,647.54,2,4,5,245,Loyal
4eeb60f8e7ba516b503ea5ed5b1f8642,355,1,647.54,2,2,5,225,Need Attention
09d7f60a8fdfeef225e4e5dcd447047d,359,1,647.54,2,1,5,215,Can't Lose
65d6969618e4c080e59ec2e1d4dad62a,343,1,647.54,2,2,5,225,Need Attention
f102a893dd9c1529f6f5e6b9aa9bebaf,278,1,647.54,2,5,5,255,Loyal
d46aea7d994240c85603f747ae3375e2,472,1,647.4,1,5,5,155,Loyal
db0072e38b76f443b261b1bedc0b1f99,108,1,647.0,4,5,5,455,Champions
679ffd2f67c23646db9095fa12b8052b,229,1,646.6,3,3,5,335,Potential Loyalist
2b780e5c520679289485e7d0029203f9,20,1,646.48,5,1,5,515,New Customers
30e7b476534296021a9f7e0c289c6a86,34,1,646.44,5,1,5,515,New Customers
dc4d362a1e75e43898ca175bafe1a7e2,175,1,646.16,4,5,5,455,Champions
f44b3055bdec3b3f0dad474eb14f83c7,376,1,646.0,2,5,5,255,Loyal
2940ece501baa1342d450993f3f20a94,9,1,645.8,5,1,5,515,New Customers
2fd14b072ea7ff170527396ceca430d0,516,1,645.6800000000001,1,1,5,115,Can't Lose
b64106d2d4647c03dc63123823b8da83,79,1,645.26,5,4,5,545,Champions
efeaaceb545eb5c537d6bb21f0fe5264,74,1,645.17,5,5,5,555,Champions
51c6634a751f310a82dd49551c475c82,496,1,645.07,1,2,5,125,Can't Lose
8d5de156173d208b9016b71852a670c3,118,1,645.04,4,3,5,435,Potential Loyalist
9ea532ae1a81a461327f049050c64f14,301,1,644.9,2,4,5,245,Loyal
074cc70e32d05dcf3c23aead0dba2320,127,1,644.54,4,1,5,415,New Customers
0e412c4ec24391b80003616b950bd7ed,121,1,644.54,4,1,5,415,New Customers
e843b9018513091955d4f3b15a236a9a,136,1,644.54,4,5,5,455,Champions
956346db615f7adb9ea991c5e4648c55,72,1,644.4499999999999,5,3,5,535,Potential Loyalist
8630914c34f45ca88a7589cddb8e0ae2,96,1,644.34,4,3,5,435,Potential Loyalist
fe0c61ec97b7adfd4a0809302dcbd384,562,1,644.31,1,5,5,155,Loyal
cc7e69d6f8d94ebb02c2ccdb08d4de34,475,1,644.15,1,5,5,155,Loyal
8c92f7eeb893a210a2bb0b220f5d1746,322,1,643.9,2,3,5,235,Need Attention
75f17f6f2c43a63ba8fc901bb00ba301,33,1,643.89,5,3,5,535,Potential Loyalist
3bac688ff89c697ddfc8fccb1206efee,271,1,643.84,2,2,5,225,Need Attention
a1a93deddcf69a6a55df0275e2be062e,202,1,643.84,3,4,5,345,Loyal
d235b32c477cc6bcc8d968e1443b826a,27,1,643.8199999999999,5,5,5,555,Champions
66cdaaa835a514eaafde24585709de8b,342,1,643.66,2,3,5,235,Need Attention
69b38855459d81b0595cade99bc1706e,59,1,643.34,5,3,5,535,Potential Loyalist
e45faa95f70de28f25dcf2ce74f64339,72,1,643.33,5,5,5,555,Champions
6cbe1ff80b5214661ddeacf43be6f574,176,1,643.19,4,3,5,435,Potential Loyalist
636fa509660dfc8277a18ef0e7c4a68a,168,1,643.19,4,2,5,425,New Customers
ba7cb70dd18aadd6f7f72c60d08df953,217,1,643.16,3,4,5,345,Loyal
33db03ccbfce5ccb029160ad2c1de78f,421,1,642.64,1,2,5,125,Can't Lose
e3702794d8a26f52191ff4badd7f40c4,423,1,642.02,1,5,5,155,Loyal
d3d640e9dd196770cd7e5c848e8a8152,406,1,641.8199999999999,1,5,5,155,Loyal
18ccbe022721b0157f324467bf2c2e19,254,1,641.65,3,1,5,315,Promising
de8f1f7eb09086394812a9389eb3ed71,64,1,641.46,5,5,5,555,Champions
bc724341ab9ec337b8aeb519104b93b4,284,1,641.31,2,4,5,245,Loyal
0192827582be43c2180aee98a48933fa,315,1,641.2,2,1,5,215,Can't Lose
3511ee1e32ffd8cef320d91f1904a7db,504,1,641.1800000000001,1,2,5,125,Can't Lose
2ae5164e3ffd4418ba0b70fa40265391,559,1,641.18,1,1,5,115,Can't Lose
11e80318a196fa414669dccb5bb03655,207,1,640.43,3,1,5,315,Promising
b10420d1fe67d729669d0f2562333884,103,1,640.28,4,4,5,445,Champions
3137742bf8a6ba694c23bab756b52683,554,1,640.16,1,1,5,115,Can't Lose
d68ab9785a01b8a15f0879dbecc535e2,258,1,639.98,3,5,5,355,Loyal
43ee577ee14b2c4137d7a3d2945947a9,265,1,639.98,3,2,5,325,Promising
3c39516a1b33d6d890f3d1094267e54e,263,1,639.98,3,2,5,325,Promising
23fd1057f419241e5e9307e2ce4b0b28,526,1,639.9,1,1,5,115,Can't Lose
0d9ee625108522d1dccc18f89d57ade6,267,1,639.77,3,1,5,315,Promising
ca7f53448a3e7c9fe86f2aff9932a39b,154,1,639.6,4,4,5,445,Champions
c164256600c1202e37fa3dfb460ae837,435,1,639.54,1,4,5,145,Loyal
38803fa65ceeb31eb375eb4a021a643f,50,1,639.52,5,2,5,525,New Customers
